review_text,rating,review_date,thumbs_up
shopee lỗi ko app mã đc ko đặt đc hàng,1,2026-04-29 12:06:32,0
bắt khách hàng đăng nhập số điện thoại thông tin các kiểu chỉ đẻ đặt đơn 0₫ làm xong về giá gốc,1,2026-04-29 11:58:04,3
rất hài lòng,5,2026-04-29 11:50:21,1
quảng cáo nhiều,1,2026-04-29 11:34:59,0
"hàng thì chưa nhận được đã hiển thị là giao hàng thành công ( 3 đơn hiện giao thành công mà vẫn chưa nhận được hàng) dịch vụ chăm sóc khách hàng vẫn chưa giải quyết được vấn đề ,chỉ toàn yêu cầu trả hàng Hoàn tiền ,đơn thì đang cần gấp",1,2026-04-29 11:27:37,3
thật tuyệt vời và tiện lợi,5,2026-04-29 11:22:21,0
"ap nhảm nhí thật, tự dưng mua hàng xong bị khoá rồi ghi vi phạm chính sách. cho mã giảm giá thì ngta dùng thôi chứ mắc gì khoá",1,2026-04-29 11:14:46,4
mẹ chơi khoá cả 2 sim toàn lý do vớ vẩn gọi thì toàn nói tào lao toàn kêu là chắc lỗi ký thuật lỗi mẹ m ak lỗi lắm vậy r nào sửa xog nói mẹ coi,1,2026-04-29 11:03:04,1
"app củ lol, đánh giá shop 1* là báo lỗi sever ko cho đánh giá, gian thương lừa đảo bao che nhau à",1,2026-04-29 10:57:34,3
tuyệt vời,5,2026-04-29 10:50:58,0
vô app cứ bị lag không xem hàng gì được hết,2,2026-04-29 10:41:31,1
"ứng dụng được nha chỉ là có vài shop đăng ảnh ít quá,quá ít để biết thêm thông tin",5,2026-04-29 10:38:53,0
đặt hàng mà muốn trả hàng mà lại không trả được,2,2026-04-29 10:36:13,2
mã miễn ship đầy mà ko cho dùng là sao ngu à,1,2026-04-29 10:25:26,2
"bị lỗi à,có voucher mà đeo cho ngt xài,vô lí vailon",1,2026-04-29 10:19:33,4
tôi ko đạt được hàng,3,2026-04-29 10:18:57,1
Bây giờ không được miễn phí ship nữa rồi chán 🤧,3,2026-04-29 10:11:17,1
"càng cập nhật càng tệ, cập nhật xong giờ đặt nhầm đơn hàng huy ko đc, phải sác thực tk ngân hàng mới hủy đc, thế những người ko có tk ngân hàng như mk thì như nào phải bom hàng à còn bị mất mã giảm giá",1,2026-04-29 09:57:59,1
quảng cáo cc,1,2026-04-29 09:55:26,0
ok,5,2026-04-29 09:36:27,0
ok,5,2026-04-29 09:28:26,1
"Đã làm theo hướng dẫn của shopee rồi nhưng vẫn không nhận được xu từ shopee,thật tệ khi trải nghiệm này",1,2026-04-29 09:26:51,1
cài đặt thử nghe nói có 0₫,5,2026-04-29 08:55:37,0
lúc đầu có mã giảm giá rất ngon về sau kh còn nhưng cx có rất nhiều món có lời cho ng mua,4,2026-04-29 08:47:33,0
quá rẻ,5,2026-04-29 08:46:51,0
bị mã m02 hoài,1,2026-04-29 08:28:04,1
app ok .,4,2026-04-29 08:28:04,0
"trả 4 5 đơn của mình liên tục mà không cần ý kiến, gọi thì ns này nọ. nchung app hãm l",1,2026-04-29 08:17:19,0
hàng OK ae tự tin mua xoài nhép ae,5,2026-04-29 08:09:32,0
"giải quyết vấn đề không thỏa đáng, khóa tài khoản bừa bãi. liên hệ cskh thì không trả lời. bọn cskh cũng chỉ làm công ăn lương mà cửa quyền, thiếu đạo đức nghề nghiệp.",1,2026-04-29 08:02:49,5
"dịch vụ tệ, toàn đổ lỗi cho khách hàng",1,2026-04-29 07:59:02,0
tốt,5,2026-04-29 07:56:21,1
mới tạo acc mà bảo bị lỗi m02 ?,2,2026-04-29 07:53:22,0
hay,5,2026-04-29 07:41:43,0
"đừng đăng kí shopee vip nha mọi người, đky xong mã phải dành dựt, mã 35% đã ít rồi mà có thời gian lên cụ thể canh suốt mà vẫn trượt, uổng tiền đky 1 năm",1,2026-04-29 07:37:47,0
đơn vị ghn om hàng siêu lâu. Không hỗ trợ ko phản hồi,1,2026-04-29 07:27:46,0
dịch vụ tốt đẹp,5,2026-04-29 07:24:40,0
bỏ cái tự giảm âm lượng của điện thoại khi vào ứng dụng,1,2026-04-29 07:21:53,1
ví shopee lúc trước đã đăng nhập rồi tự nhiên bị bắt đăng nhập lại rồi đăng nhập lại thì nó báo không được vui lòng thử lại thử đi thử lại mấy lần nó cũng báo vui lòng thử lại??? rồi muốn làm sao mới đăng nhập lại được đây,1,2026-04-29 07:21:27,0
hay bị lỗi,3,2026-04-29 06:46:30,0
rất tốt,5,2026-04-29 06:46:11,0
👍,5,2026-04-29 06:33:35,0
suốt ngày hủy mã ng mới đau lòg hơn bị scam nx,1,2026-04-29 06:18:59,1
mua ko đv rồi bị hủy khuyên các bn ko nên tải về,1,2026-04-29 06:13:52,1
"tôi đã đặt 5 đơn 0đ vì dùng mã giảm giá nhưng ship phơ ko giao , mình có nói với shopee để được hỗ trợ nhiều lần nhưng shopee cho qua và ko làm gì cả, mình rất tức giận😡",1,2026-04-29 06:12:05,2
okkkk,5,2026-04-29 05:57:50,0
tăng giá sàn quá cao,1,2026-04-29 05:56:12,3
sao tôi xem like mà không hiện phần xu chờ để nhận...mất tích chỗ đó luôn,5,2026-04-29 05:55:21,0
tốt nhất,5,2026-04-29 05:41:50,0
ok,5,2026-04-29 05:30:44,0
ứng dụng tốt,5,2026-04-29 05:15:20,1
ngon,5,2026-04-29 05:13:59,0
đồ rẻ và chất lượng,5,2026-04-29 04:48:20,0
10₫,5,2026-04-29 04:40:28,0
"làm gì kì. Tự nhiên hủy hàng người ta, đợi 10 chưa thấy giao",1,2026-04-29 04:35:47,0
thank...,5,2026-04-29 04:25:32,0
Tuyệt vời. rất thuận lợi trong việc mua sắm.,5,2026-04-29 04:25:00,3
thích,5,2026-04-29 04:02:40,0
hay,5,2026-04-29 03:54:56,0
Mắc gì vừa vào app lại chuyển vào mục Live&Video rồi tự kéo âm lượng của máy xuống? Đứa nào đưa ý tưởng thiết kế ngu vậy :),1,2026-04-29 03:51:17,4
rất ok,5,2026-04-29 03:41:52,0
shipper KHÔNG GỌI MỘT CUỘC NÀO từ 22/4 đến 28/4 xong shopee đổ thừa cho khách là không nhận cuộc gọi :) cskh như qq,1,2026-04-29 03:32:53,0
shopee ko trân thật bán diều sáo mà đưa cái áo là sao,1,2026-04-29 03:28:41,1
👍👍👍,5,2026-04-29 03:26:12,0
ít xu còn lằng nhằng,1,2026-04-29 03:21:59,1
thật tuyệt vời 👍,5,2026-04-29 03:13:04,0
"Nhanh chóng, bọc kỳ càng Cảm ơn",5,2026-04-29 02:58:01,0
tệ,1,2026-04-29 02:31:32,1
dịch vụ này tốt mình thấy tiện lợi,5,2026-04-29 02:06:04,0
tốt,5,2026-04-29 01:48:09,0
có nhiều lỗi ko đặt hàng được,4,2026-04-29 01:46:17,0
"app lớn nhưng tệ , toàn chạy quảng cáo bừa bãi, áp mã giảm giá bảo không phù hợp với đơn hàng trong khi mã nó chỉ bảo là tối thiểu 0đ và chả còn báo cái lí do nào khác mà sài không được",1,2026-04-29 01:40:56,0
"quảng cáo chèn khắp nơi, ko có chỗ tắt, app quá rẻ rách",1,2026-04-29 01:22:40,4
tiện lợi,5,2026-04-29 01:18:54,0
tot,5,2026-04-29 01:06:11,0
tôi thích shoppe,5,2026-04-29 00:32:39,0
ok,5,2026-04-29 00:11:42,1
mua cái đơn hàng với mã giảm giá lúc nào cũng bị gặp lỗi,1,2026-04-29 00:06:41,1
"giao nhanh,tiến bộ,có cải tiến,đáng tin cậy",5,2026-04-28 23:53:20,1
mua sắm tiện lợi,5,2026-04-28 23:53:01,0
mua các món hàng trên shopee rất uy tín chất lượng cao hơn nhiều so với những ứng dụng khác.Còn được trả hàng miễn phí khi gặp vấn đề.,5,2026-04-28 23:22:59,1
chán phèo,1,2026-04-28 22:41:19,0
quá tuyệt vời,5,2026-04-28 20:21:55,0
shoppe tự í hủy đơn của khách nhiều lần,1,2026-04-28 17:51:33,4
ok,5,2026-04-28 16:42:11,1
không áp dụng hay lạm dụng mã người mới vẫn bị lỗi m02,1,2026-04-28 16:10:14,2
giá siêu hời,5,2026-04-28 15:54:54,0
trả hàng shipper kh thèm qua laya hay gọi luôn lm ăn h tệ v,1,2026-04-28 15:34:33,1
Okey,5,2026-04-28 15:30:57,1
rất ok,5,2026-04-28 15:28:16,0
dịch vụ trả hàng quá lỏ,1,2026-04-28 15:06:50,0
rất tuyệt vời,5,2026-04-28 15:02:19,3
rat tot,5,2026-04-28 14:26:35,0
oki,5,2026-04-28 14:25:31,0
Các mặt hàng đúng mô tả từ shop. Hỗ trợ tốt với chi phí vận chuyển và sale off,5,2026-04-28 14:18:23,1
giá rẻ 😆😆😆😆,4,2026-04-28 14:17:09,0
thông báo nhiều ít lại,1,2026-04-28 13:46:57,1
thấy cũng ok hơn tiktok,5,2026-04-28 13:39:04,0
ship đắt lắm,3,2026-04-28 13:32:18,0
trả trước tiền onl r mà tự hủy hàng kêu lí do chưa thanh toán,1,2026-04-28 13:31:19,0
"giao đơn chậm kinh khủng ,trễ so với dự kiến nhiều ngày,tự hoàn trả hàng lại người bán trong khi chưa giao nói chung là trải nghiệm siêu tệ và sẽ không sử dụng lại",1,2026-04-28 13:23:24,0
"để quả map chả có miếng tác dụng gì, shipper cứ gọi hỏi địa chỉ dù nó rõ rành rành trên map. Rồi shipper cũng troll, gọi bảo ra nhận hàng mình đứng đợi 30p chẳng thấy ai.... Thà hủy đơn chứ nhất quyết không giao trễ. Các anh đúng là thiên tài.",1,2026-04-28 13:10:12,6
🥰🥰🥰🥰,5,2026-04-28 13:07:27,0
♥️,5,2026-04-28 12:55:31,0
không Cho,1,2026-04-28 12:40:32,0
Rất nhiều cái thứ vị,4,2026-04-28 12:24:28,0
rất tiện lợi cho việc mua sắm,5,2026-04-28 12:06:24,0
"app linh tinh , đồ đểu fake , hủy hàng khách , ...",1,2026-04-28 11:50:49,1
"shopee xem lại cứ mỗi lần mở ứng dụng thì âm lượng điện thoại bị giảm tới mức tối thiểu, rất bực mình",4,2026-04-28 11:50:38,0
lỗi nhiều,3,2026-04-28 11:48:56,0
"Lần đầu tiên trong nhiều năm sử dụng shopee mà phải lên đây đánh giá 1 sao. Người giao hàng của SPX rất xem thường khách hàng, liên tục tự động hủy đơn hoặc dời thời gian giao hàng mà không hề có một cuộc gọi nào.",1,2026-04-28 11:44:15,2
mua được nhiều thứ,5,2026-04-28 11:42:58,0
lừa đảo 🤥 thế phải đổi đth,1,2026-04-28 11:31:35,1
ổn,4,2026-04-28 11:26:51,0
ok,5,2026-04-28 11:24:41,0
lấy thêm tiền ship nhanh có lúc tận 30k mà ship vẫn lâu có lúc quá ngày dự kiến giao hàng mà ko đc vc còn tự đổi ngày giao hàng,1,2026-04-28 11:08:38,2
có nhiều voucher freeship tuyệt vời.,5,2026-04-28 11:03:37,0
tại sao tôi không đặt hàng được vậy,2,2026-04-28 11:03:32,1
hàng sai không đúng mua 242k muốn hoàn hàng mà đăng nhập tài khoản ngân hàng xong hết rồi thì bị thoát ra đã làm 2-3 lần nhưng vẫn bị vậy không biết là sao bộ không cho hoàn hàng à chịu luôn,1,2026-04-28 10:58:32,6
app rất tiện lợi uy tín,5,2026-04-28 10:50:39,0
ship siêu lâu đặt 2 tháng mà vẫn chưa đến 🤬🤬🤬🤬🤬🤬🤬🤬🤬,1,2026-04-28 10:47:58,1
đăng hàng không đúng giá,3,2026-04-28 10:42:44,1
"app quá tệ, hàng mình lúc đầu là ngày 27 giao giờ cứ đổi qua lại ngày 28,29,30,mình mong shoppe khắc phục tình trạng này.",1,2026-04-28 10:40:45,4
ọk,5,2026-04-28 10:39:45,0
ok,5,2026-04-28 10:26:02,0
DUYỆT RẤT LÀ OK !!!,5,2026-04-28 10:23:09,0
sử dụng ổn nhưng qc khá nhiều mở lên là gặp thậm chí có qc từ 1 năm trước vận hiện lại,4,2026-04-28 10:21:20,1
shop uy tín gửi hàng nhanh hàng chất lượng,5,2026-04-28 10:12:29,2
dạo này shopee sử lý các đơn nhanh ok cảm ơn shopee nhưng shopee phài làm sao chứ toi mua hàng bị shop đăng sản phẩm một đằng giao hàng loại khác không đúng đơn mua mất thời gian lỡ hết việc . trả lại . thấy không minh bạch của các shop bán cần cái đúng,5,2026-04-28 09:55:55,1
thời gian trả hàng hoàn tiền là 15 ngày. phải tính ngày làm việc. chứ mấy ngày lễ t7.cn shop bán đâu làm việc đâu mà xử lý.,1,2026-04-28 09:54:03,7
nhu cuc,1,2026-04-28 09:51:57,0
giao hàng muộn mà hay thay đổi ngày dự kiến giao hàng,1,2026-04-28 09:51:17,2
ápnày quá ok,5,2026-04-28 09:22:23,0
tốt,5,2026-04-28 09:21:50,0
quá tệ tôi đặt 3 đơn hủy cả 3,1,2026-04-28 08:28:59,0
Ok,5,2026-04-28 08:22:47,1
xài tốt,5,2026-04-28 08:16:33,0
app càng ngày quá tệ: ép người dùng xem live& video khi mở app. bên vận chuyển thì nhiểu lần tự ý hủy đơn hàng của mình mà không rõ lí do. cứ đà này phải chuyển qua tiktok mua thôi,1,2026-04-28 08:14:52,0
"giao hang nhanh, ok",3,2026-04-28 08:04:22,1
tốt,5,2026-04-28 08:04:18,0
hàng đúng mô tả,5,2026-04-28 07:55:20,0
hài lòng,5,2026-04-28 07:50:44,0
"khi mới dùng thì bực vãi lon, nhưng bây giờ thì cũng khá tốt",4,2026-04-28 07:48:39,0
tại sao có shop seo hàng tôi mua rồi không giao hàng để tôi phải chờ đợi cuối cùng không có hàng sử dụng (phải sử lý nghiêm những shop này ) để người mua an tâm hơn,5,2026-04-28 07:36:16,1
"Chưa nhận được hàng, đã bị chuyển về bưu cục rồi hoàn lại về shop,Chán không muốn nói thêm nữa.",1,2026-04-28 06:54:38,0
OK,5,2026-04-28 06:45:03,0
"Lắm quảng cáo vl, phiền",1,2026-04-28 06:44:07,4
hối giao nhanh mà 4-5 tiếng đồng hồ mà vẫn dell thấy hàng ở đâu hết app thì cứ thông báo shipper đang giao mà chả thấy ji giao hàng càng ngày càng lâu nền tãng lừa đảo kêo đánh giá để nhận xu mà dell thấy xu ở đâu,1,2026-04-28 06:39:46,26
tốt,5,2026-04-28 06:22:24,0
đăng kí xong mua hàng lại bị shopee hủy,1,2026-04-28 06:07:08,1
tự nhiên cứ mỗi lần vào áp lại bị tắt nguồn rồi quảng cáo mắc mệt,1,2026-04-28 06:05:40,3
260423JSEB37XN đơn hàng này shiper tự ý hoàn hàng ko giao cho khách.,2,2026-04-28 06:05:20,1
shipper kh gọi xong trả hàng về người bán?,1,2026-04-28 05:50:24,0
tốt 👍,5,2026-04-28 05:41:18,0
Như chó,1,2026-04-28 05:38:56,0
hài lòng,5,2026-04-28 05:25:40,0
"Được rồi, sau mấy bản cập nhật của Shoppe thì tôi thấy đã ổn định hơn rồi. Mong nhà phát triển tạo ra thêm nhiều cập nhật nữa để cải thiện ứng dụng. Và nhà phát triển thử thay đổi 1 chút giao diện người dùng (UI) đi ạ!!!",4,2026-04-28 05:20:07,2
"thú vị, nhiều đồ đẹp, có những thứ rẻ",5,2026-04-28 05:19:04,2
"shopee f dùng như đb, phần deal đến áp voucher",1,2026-04-28 04:57:06,0
rất tốt,5,2026-04-28 04:53:34,0
cập nhật mấy lần liên tục xong vào toàn lỗi. app trắng xoá có load đâu. lại phải xoá đi tải lại,1,2026-04-28 04:53:12,2
"ứng dụng tốt , chỉ có vấn đề lâu lâu gặp shop rất tệ không hoàn chả hoặc không hỗ trợ",5,2026-04-28 04:44:50,0
giao hàng quá chậm thua tiktok giao nữa.. biết vậy đặt bên tiktok cho nhanh,1,2026-04-28 04:34:38,1
"có voucher nhiều,app siêu tốt",5,2026-04-28 04:25:20,0
ok,5,2026-04-28 04:22:01,0
tốt,5,2026-04-28 04:14:56,0
lừa đảo mua màn điện thoại mà gửi hàng 1 chai cem chống nắng không chả hàng,1,2026-04-28 04:14:18,0
tòan chất liệu đẹp hàng đẹp giá 0k 😆,5,2026-04-28 04:05:15,1
cho hỏi đăng kí không được. ghi vi phạm bản quyền. làm sao để đăng kí,1,2026-04-28 03:40:55,1
Ok,5,2026-04-28 03:00:43,0
"dịch vụ kém, chậm trễ, không trả lời khách hàng.",1,2026-04-28 02:57:13,3
"ứng dụng mua hàng trực tuyến tốt nhất hiện nay, nhiều ưu đãi, giao diện dễ sử dụng.",5,2026-04-28 02:11:30,0
suốt ngày loi này loi no chả hiểu,2,2026-04-28 01:54:19,0
"giao hàng nhanh, giá cả hợp lý, đổi trả hàng nhanh chóng",5,2026-04-28 01:54:03,3
"tệ cực kì, mã 10k mà cũng kh cho đặt. Lâu lắm mới sale canh mua cho mình cái điện thoại mà cũng bị hủy nữa á trời, tức vãi luôn á, cho mã mà kh cho xài thì cho làm cdg?.",1,2026-04-28 01:40:37,2
"tôi rất không hài lòng với dịch vụ vận chuyển, chuyên tự ý hủy đơn hàng của khách mà trong khi tôi chưa nhận được cuộc điện thoại nào từ shipper cả .",1,2026-04-28 01:34:32,0
"từ 21 tháng 4 t cho hoàn tiền trong ngày,bây giờ 28 tháng 4 rồi vẫn chưa hoàn tiền về cho t,tụi mày xử lý nhanh cho t cái",1,2026-04-28 01:34:26,3
"Không biết sao những tháng gần đây shopee cho nhiệm vụ nhận xu ít đi, lúc trước một ngày kiếm được 1700 xu, giờ chỉ có 700 xu một ngày",5,2026-04-28 01:33:29,3
giao lâu,1,2026-04-28 01:14:53,1
Tuyệt vời,5,2026-04-28 01:04:21,0
tạm được,3,2026-04-28 00:57:49,0
Như Cl tuỳ tiện khóa tài khoản,1,2026-04-28 00:51:22,3
ứng dụng rác vl còn hủy đơn hàng của khách nữa. ủa tao hỏi tụi m làm ăn kiểu gì v tính ra là tao chưa bao giờ bơm hàng luôn á. rồi còn mấy cái khuyến mãi 0 đồng có sài được đâu toàn lừa đảo.,1,2026-04-28 00:22:14,3
rất tiện lợi và giá cả hợp lý,5,2026-04-27 23:56:56,0
"Giúp tôi tìm được món hàng yêu thích mà không pgair đi tìm lòng vòng , giới thiêu cho tôi biêt thêm các mặt hàng mới lạ . liên kết so sánh tìm được nguồn hàng tốt chất lượng",5,2026-04-27 23:40:55,0
xấu,1,2026-04-27 23:37:19,0
rất tốt,4,2026-04-27 23:12:36,1
"shoppe giờ càng đi xuống, đơn hàng dưới 3 triệu vẫn không được đồng kiểm, tốc độ giao hàng ngày càng chậm. xu mua hàng ngày càng ít đi, toàn đưa nick ảo vào tưới nước để ép khách hàng mua sản phẩm, trò chơi giải thưởng cao thì không cho người chơi thắng nói chung là rất tệ .",1,2026-04-27 19:33:18,2
Quảng cáo liên tục đang làm bài khó hiện ra quảng cáo shopee xong bị làm lại từ đầu cảm thấy như bị phiền vãi còn tham lam kiếm tiền quảng cáo nữa bữa đang lo chăm chú cô giảng tự nhiên hiện ra quảng cáo của thằng này mà 60 giây lận bà cô quạo quá xong nghỉ dạy cho cả lớp học thêm về luôn tôi cần shopee đừng tham lam kiếm tiền quảng cáo mà kiếm tiền ít thôi chỉ được từ 10 hoặc 5 thôi tôi xin ý kiến ai xem thì bấm like để góp phần ý kiến để shopee thay đổi nha đừng phiền nữa chị tui hate app này!,1,2026-04-27 18:15:34,2
