review_text,rating,review_date,thumbs_up,risk_label,clean_text
"Shopee giao hàng nhanh,đổi trả dễ,đúng giá thị trường, có điều vẫn bị mua phải hàng giả,tôi mua 1 hộp tpcn hoa lưu ly của nhà Ngân koree mở rồi mà ko dám uống vì vào hỏi shop thì ko thấy trang đấy đâu cả",4,2026-05-02 12:58:56,2,0,shopee giao hàng nhanh đổi trả dễ đúng giá thị_trường có_điều vẫn bị mua phải hàng giả tôi mua 1 hộp tpcn hoa lưu_ly của nhà ngân_koree mở rồi mà ko dám uống vì vào hỏi shop thì ko thấy trang đấy đâu cả
"Nếu như cần trả hàng hoàn tiền mà khách không có tài khoản ngân hàng thì phải làm sao ? Sao không thấy có quy đổi thành mã giảm giá hoặc voucher để khách hàng tái sử dụng khi mua những sản phẩm khác. Kho voucher,mã giảm giá được tạo ra để làm gì hay chỉ để trang trí cho app",1,2026-04-27 15:22:47,151,1,nếu_như cần trả hàng hoàn_tiền mà khách không có tài_khoản ngân_hàng thì phải làm_sao sao không thấy có quy_đổi thành_mã giảm_giá hoặc voucher để khách_hàng tái sử_dụng khi mua những sản_phẩm khác kho voucher_mã giảm_giá được tạo ra để làm_gì hay chỉ để trang_trí cho app
"shopee đang có tình trạng lậm dụng AI video để quảng cáo không đúng như mô tả để lừa người mua, shopee nên thêm tính năng tố cáo người bán hàng sử dụng công nghệ AI video để lừa người mua",1,2026-05-05 00:24:17,1,1,shopee đang có tình_trạng lậm_dụng ai video để quảng_cáo không đúng như mô_tả để lừa người mua shopee nên thêm tính_năng tố_cáo người bán hàng sử_dụng công_nghệ ai video để lừa người mua
Thực sự mấy cái quảng cáo vô cùng ý nghĩa vì nó quá peak nên mới vào đánh giá ạ,1,2026-05-02 23:41:09,2,1,thực_sự mấy cái quảng_cáo vô_cùng ý_nghĩa vì nó quá peak nên mới vào đánh_giá ạ
"Shopee không thống nhất giá. Lúc mình cho vào giỏ hàng mấy ngày trời thì giá cao y nguyên, mua xong lại giảm, tức ơi là tức. Mấy đồng bạc chẳng đáng là bao nhưng làm vậy chẳng khác nào tự hạ thấp uy tín. Dùng bao lâu nay, còn là thành viên vàng, có nhiều cái mình chưa nói còn đáng phản ánh lắm nhé. Hi vọng Shopee cải thiện. Gắn bó bao lâu nay, không muốn cứ vì mấy vấn đề vặt vãnh mà làm hỏng trải nghiệm của người dùng. Một sàn thương mại điện tử lớn như vậy, mình nghĩ nên cải thiện nhiều hơn",2,2026-05-06 13:44:12,1,1,shopee không thống_nhất giá lúc mình cho vào giỏ hàng mấy ngày trời thì giá cao y_nguyên mua xong lại giảm tức ơi_là tức mấy đồng_bạc chẳng đáng là bao nhưng làm_vậy chẳng khác_nào tự hạ thấp uy_tín dùng bao_lâu_nay còn là thành_viên vàng có nhiều cái mình chưa nói còn đáng phản_ánh lắm nhé hi_vọng shopee cải_thiện gắn_bó bao_lâu_nay không muốn cứ vì mấy vấn_đề vặt_vãnh mà làm hỏng trải_nghiệm của người dùng một sàn thương_mại_điện_tử lớn như_vậy mình nghĩ nên cải_thiện nhiều hơn
lấy thêm tiền ship nhanh có lúc tận 30k mà ship vẫn lâu có lúc quá ngày dự kiến giao hàng mà ko đc vc còn tự đổi ngày giao hàng,1,2026-04-28 18:08:38,3,1,lấy thêm tiền ship nhanh có lúc tận 30 k mà ship vẫn lâu có lúc quá ngày dự_kiến giao hàng mà ko đc vc còn tự đổi ngày giao hàng
app j đâu mà hủy 1 đơn đặt hàng quảng cáo thì một đống đang bên app khác mà cứ bị vô đây quài luon,1,2026-04-26 08:18:45,3,1,app j đâu mà hủy 1 đơn đặt_hàng quảng_cáo thì một đống đang bên app khác mà cứ bị vô đây quài luon
"bị shopee đánh vi phạm khóa quyền không cho săn xu trong livestream 1 tháng, nhiều lần liên hệ hỏi vi phạm gì thì không chịu nói. Cứ báo vài ngày sẽ mở lại nhưng nay sắp giáp tháng vẫn chặn. Chính sách không rõ ràng muốn đánh vi phạm ai thì đánh vi phạm, không công bố rõ ràng tài khoản đã vi phạm gì. Nhân viên Shopee thì không chuyên nghiệp, trả lời cho qua chuyện kiểu như nhân viên mới hỏi gì cũng ko biết. Hỏi gì cũng đổ cho Shopee trong khi nó là nhân viên Shopee",1,2026-05-01 23:26:55,3,1,bị shopee đánh vi_phạm khóa_quyền không cho săn xu trong livestream 1 tháng nhiều lần liên_hệ hỏi vi_phạm gì thì không chịu nói cứ báo vài ngày sẽ mở lại nhưng nay sắp giáp tháng vẫn chặn chính_sách không rõ_ràng muốn đánh vi_phạm ai thì đánh vi_phạm không công_bố rõ_ràng tài_khoản đã vi_phạm gì nhân_viên shopee thì không chuyên_nghiệp trả_lời cho_qua chuyện kiểu như nhân_viên mới hỏi gì cũng ko biết hỏi gì cũng đổ cho shopee trong khi nó là nhân_viên shopee
Đặt hàng nó tự hủy hàng ko đến đúng ngày còn tự bị kích tài khoản phải đăng nhập hay đăng kí lại mẹ như cái l,1,2026-05-02 13:45:03,1,1,đặt_hàng nó tự hủy hàng ko đến đúng ngày còn tự bị kích_tài_khoản phải đăng_nhập hay đăng_kí lại mẹ như cái l
cái con khỉ mốc nó lâu không xài bây giờ quay lại xài nó bảo lấy lấy cái l què gì tin nhắn cũng béo thấy gửi tới. cái con cờ loay hoay tốn thời gian cả tiếng đồng hồ. nếu không muốn phiền phức... tốt nhất là chơi với tik tok. trao trả hàng thì cũng vậy lòng vòng lợi cho người bán. người mua phải phụ thuộc sao điều kiện... xác định mua một là xài được nếu không xài được thì nên tự vứt bỏ. thêm cái giao hàng đùng một phát nó đến cửa nó mới gọi anh ơi có đơn hàng. không ai bao giờ báo cho biết t ch,1,2026-04-29 21:09:36,1,1,cái con khỉ mốc nó lâu không xài bây_giờ quay lại xài nó bảo lấy lấy cái l_què gì tin nhắn cũng béo thấy gửi tới cái con cờ loay_hoay tốn thời_gian cả tiếng đồng_hồ nếu không muốn phiền_phức tốt nhất là chơi với tik tok trao_trả hàng thì cũng vậy lòng_vòng_lợi cho người bán người_mua phải phụ_thuộc sao điều_kiện xác_định mua một là xài được nếu không xài được thì nên tự vứt bỏ thêm cái giao hàng đùng_một phát nó đến cửa nó mới gọi anh ơi có đơn hàng_không ai bao_giờ báo cho biết t ch
"shopee xem lại cứ mỗi lần mở ứng dụng thì âm lượng điện thoại bị giảm tới mức tối thiểu, rất bực mình",4,2026-04-28 18:50:38,0,0,shopee xem_lại cứ mỗi lần mở ứng_dụng thì âm_lượng điện_thoại bị giảm tới mức tối_thiểu rất bực_mình
ngày càng tệ rút số tiền hoàn thì nhập mã pin toàn báo lỗi rồi còn xin vui lòng thử lại sau,1,2026-04-26 20:46:58,3,1,ngày_càng tệ rút số tiền hoàn thì nhập_mã pin toàn báo lỗi rồi còn xin vui_lòng thử lại sau
"T là Đặng phương nam số đt cuối 0174 đặt cái giá đỡ điện thoại có áp voucher shopee VIP với hơn 30.000 xu shopee với giá ≈ 40.000 Vn₫ , shipper điện đến lần thứ ba hẹn mai giao rồi không thấy tung tích đâu đến ngày hôm sau thì thấy đơn đang hoàn về người gửi . Gọi hỗ trợ ghi tin đồ các kiểu . Sử lí dài dòng mà khách hàng thì chã được lợi gì . Không có tặng voucher hay gì khác mà chỉ bảo là đặt lại đơn ? .... đợi hàng về cho đã rồi kêu đặt lại , đã vậy lúc đặt lại thì tận 63.000Vn₫?",1,2026-04-30 00:13:33,2,1,t là đặng_phương nam số đt cuối 0174 đặt cái giá đỡ điện_thoại có áp_voucher shopee vip với hơn 30 000 xu_shopee với giá 40 000 vn shipper điện đến lần thứ ba hẹn mai giao rồi không thấy tung_tích đâu đến ngày hôm sau thì thấy đơn đang hoàn về người gửi gọi hỗ_trợ ghi tin đồ các kiểu sử_lí dài_dòng mà khách_hàng thì chã được lợi gì không có tặng voucher hay gì khác mà chỉ_bảo là đặt lại đơn_đợi hàng về cho đã rồi kêu đặt lại đã vậy lúc đặt lại thì tận 63 000 vn
"đào lửa. ko giao hàng cho tôi. mất công tôi săn sale 2,3k vậy mà đi giao cho nhà khác",1,2026-05-06 22:47:11,1,1,đào lửa ko giao hàng cho tôi mất_công tôi săn sale 2 3 k vậy_mà đi giao cho nhà khác
hủy đơn trước khí gửi hàng nhưng không hoàn voucher người mới liên hệ cskh thì lấp liếm đổ lỗi hệ thống không đưa ra cách khắc phục thoả đáng,1,2026-04-29 21:24:27,2,1,hủy đơn trước khí gửi hàng nhưng không hoàn_voucher người mới liên_hệ cskh thì lấp liếm đổ lỗi hệ_thống không đưa ra cách khắc_phục thỏa đáng
"app này nhân viên giao hàng rất mất dạy, cần ra luật gắt hơn để chấn chỉnh lại nhân viên",1,2026-05-09 00:34:20,1,1,app này nhân_viên giao hàng rất mất dạy cần ra luật gắt hơn để chấn_chỉnh lại nhân_viên
"giao hàng k báo, giao sai địa chỉ, tự ý hủy đơn , tự ý hoàn hàng, tự trừ 10.600xu bao lâu t tích góp",1,2026-05-01 05:43:16,2,1,giao hàng k báo giao sai địa_chỉ tự_ý hủy_đơn tự_ý hoàn_hàng tự_trừ 10 600 xu bao_lâu t_tích góp
"Không ghi hạn sử dụng xu của ngày cuối tháng gần nhất, làm người dùng mất rất nhiều xu",1,2026-05-01 00:04:05,2,1,không ghi_hạn sử_dụng xu của ngày cuối tháng gần nhất làm người dùng mất rất nhiều xu
"Sau cập nhật thì app đã chọn trang video làm trang khởi động, rồi tự hạ volume xuống mức thấp. Cảm thấy khá phiền khi mỗi lần mở shopee là mỗi lần phải chỉnh lại âm lượng, ảnh hưởng khá nhiều nếu đang nghe nhạc hay nghe audio khác. Đã vậy shopee lại không có tùy chọn cài đặt để điều chỉnh lại mấy cái này. Ai là người đã đưa ra cái ý tưởng thì thiết nghĩ nên trừ lương hay đổi người luôn đi. Có thật sự nghĩ đến trải nghiệm của người dùng không vậy? Hãy trả lại như cũ trước đi.",1,2026-05-05 23:01:15,0,1,sau cập_nhật thì app đã chọn trang_video làm trang khởi_động rồi tự hạ volume xuống mức thấp cảm_thấy khá phiền khi mỗi lần mở shopee là mỗi lần phải chỉnh lại âm_lượng ảnh_hưởng khá nhiều nếu đang nghe nhạc hay nghe audio khác đã vậy shopee lại không có tùy_chọn cài_đặt để điều_chỉnh lại mấy cái này ai là người đã đưa ra cái ý_tưởng thì thiết_nghĩ nên trừ lương hay đổi người luôn đi có thật_sự nghĩ đến trải_nghiệm của người dùng không vậy hãy trả lại như cũ trước đi
mẹ chơi khoá cả 2 sim toàn lý do vớ vẩn gọi thì toàn nói tào lao toàn kêu là chắc lỗi ký thuật lỗi mẹ m ak lỗi lắm vậy r nào sửa xog nói mẹ coi,1,2026-04-29 18:03:04,1,1,mẹ chơi khóa cả 2 sim toàn lý_do vớ vẩn gọi thì toàn nói tào_lao toàn kêu là chắc lỗi ký_thuật lỗi mẹ m ak lỗi lắm vậy r nào sửa xog nói mẹ coi
dùng cái mã giảm 80 k cũng như ko với rất rất nhiều lỗi khi mua hàng 😭😭😭,1,2026-04-29 20:03:46,1,1,dùng cái mã giảm 80 k cũng như ko với rất rất nhiều lỗi khi mua hàng
"Voucher hiện trên giao diện nhưng tới lúc thanh toán lại báo Không đủ điều kiện áp dụng Giảm giá ghi một kiểu nhưng khi nhập vào thì giảm không đúng mức Một số voucher giới hạn quá nhiều điều kiện ẩn giá trị đơn, shop tham gia, sản phẩm ký gửi làm người mua dễ hiểu lầm. Voucher thu thập được nhưng hết lượt rất nhanh, khiến khách cảm giáctreo thưởng cho có Vấn đề về vận chuyển Thời gian giao hàng thường xuyên bị delay, nhưng hệ thống cập nhật chậm hoặc không thông báo rõ lý do. voucher người mới",1,2026-05-05 18:34:12,1,1,voucher hiện trên giao_diện nhưng tới lúc thanh_toán lại báo không đủ điều_kiện áp_dụng giảm_giá ghi một kiểu nhưng khi nhập vào thì giảm không đúng_mức một_số voucher giới_hạn quá nhiều điều_kiện ẩn giá_trị đơn_shop tham_gia sản_phẩm ký_gửi làm người mua dễ hiểu lầm_voucher thu_thập được nhưng hết lượt rất nhanh khiến khách cảm_giáctreo thưởng cho có vấn_đề về vận_chuyển thời_gian giao hàng thường_xuyên bị delay nhưng hệ_thống cập_nhật chậm hoặc không thông_báo rõ lý_do voucher người mới
ko thể nào nói đc là nó tệ hại lắm luôn Á cái chỗ hỏi trợ lý AI á hỏi hoài mà nó ra cái j đâu ko ấy bực bội lắm,1,2026-05-01 19:26:43,1,1,ko_thể_nào nói đc là nó tệ_hại lắm luôn á_cái chỗ hỏi trợ_lý ai á_hỏi hoài mà nó ra cái j đâu ko ấy bực_bội lắm
"có mỗi cái âm lượng máy thôi mà mắc ông, mắc cha gì cứ giảm cho nó nhỏ xíu vậy. nói hoài mà cũng không sửa được là sao???",1,2026-05-08 13:01:40,37,1,có mỗi cái âm_lượng máy thôi mà mắc ông mắc_cha gì cứ giảm cho nó nhỏ_xíu vậy nói hoài mà cũng không sửa được là sao
Như lol đặt có gói socola 5 lần del về shipper thì đ gọi mà lại hoàn trả về người gửi,1,2026-05-04 21:41:09,1,1,như lol đặt có gói socola 5 lần del về shipper thì đ gọi mà_lại hoàn_trả về người gửi
"shope là đồ tôi, lừa dối tình cảm t. trái tim t đã bị tổn thương sâu sắcccc",1,2026-05-01 10:39:12,3,1,shope là đồ tôi lừa_dối tình_cảm t trái_tim t đã bị tổn_thương sâu sắcccc
đặt hàng bình thường cũng tự hủy????? đặt cái quần th cx hủy do nghi ngờ giao dịch xog còn kh hoàn voucher? cho 1s còn may đấy,1,2026-05-06 17:53:48,1,1,đặt_hàng bình_thường cũng tự hủy đặt cái quần th cx hủy do nghi_ngờ giao_dịch xog còn kh hoàn_voucher cho 1 s còn may đấy
ê ý là giao hàng thì lâu r mà cắt cổ ngta hả m dm taomua 4 khăn mà đâu ra 5 sản phậm 1 khăn là 51 ngàn tổng hết là 204 miễn ship mà ra 256?????,1,2026-05-12 19:56:20,1,1,ê_ý là giao hàng thì lâu_r mà cắt_cổ ngta hả m dm taomua 4 khăn mà đâu ra 5 sản_phậm 1 khăn là 51 ngàn tổng hết là 204 miễn_ship mà ra 256
Giao hàng không đúng ngày đặt đơn 5-6 ngày chưa giao trước giờ jh bị giờ bị né từ đây tới cuối dời,1,2026-05-09 17:36:34,1,1,giao hàng_không đúng ngày đặt đơn 5 6 ngày chưa giao trước giờ jh bị giờ bị né từ đây tới cuối dời
